den;mes;hod;tep;rv;nap;td;avl;glb;dif;insol;rychvetru;smervetru;tlakvzduchu;
2;7;17;20.7;66.4;16.2;14.3;0.01195;242.8;215;27.8;1.1;030;994.1;
2;7;18;20.6;63;15.3;13.4;0.01129;168.6;164;4.6;1.8;330;994;
2;7;19;19.8;70.1;16.2;14.2;0.01198;74.2;74;0.2;2.3;330;994.2;
2;7;20;18.7;72.2;15.6;13.6;0.01158;18.1;18;0.1;1.9;300;994.5;
2;7;21;19;67.7;14.9;12.9;0.01105;1;1;0;0;000;994.8;
2;7;22;18;72.3;14.9;13;0.01109;0;0;0;1.4;280;995;
2;7;23;16.8;78;14.9;13;0.01113;0;0;0;2.3;270;995.1;
3;7;0;16.5;78.7;14.8;12.8;0.01107;0;0;0;1.6;260;995;
3;7;1;15.7;82.6;14.7;12.7;0.01103;0;0;0;2.5;260;994.9;
3;7;2;15.1;82.6;14.2;12.2;0.01067;0;0;0;1.8;250;994.8;
3;7;3;14.6;81.3;13.5;11.4;0.01017;0;0;0;2.1;230;994.3;
3;7;4;14.6;79.5;13.2;11.1;0.00994;1;1;0;2;230;994.3;
3;7;5;14.6;80.7;13.4;11.3;0.01009;41.1;38;3.1;0.7;250;994.4;
3;7;6;15.1;87.2;15;13;0.01128;172.6;68;104.6;2.2;240;994.5;
3;7;7;17.1;80.5;15.7;13.7;0.01172;265.9;92;173.9;1;200;994.5;
3;7;8;19.5;63.4;14.4;12.4;0.01066;460.5;119;341.5;0;000;994.4;
3;7;9;21.7;53.1;13.8;11.8;0.01014;625.1;144;481.1;0.1;120;994.2;
3;7;10;22.5;50;13.6;11.7;0.00997;753.5;162;591.5;0.2;170;994;
3;7;11;23.7;44.7;13.1;11.1;0.00956;697.3;297;400.3;0.8;020;993.6;
3;7;12;24.6;38.2;11.8;9.6;0.00859;626.1;339;287.1;0.9;050;993.2;
3;7;13;25.8;36.4;12.1;10;0.00877;760.5;318;442.5;1;320;992.6;
3;7;14;26.8;33.8;11.9;9.8;0.0086;628.1;283;345.1;0;000;992.3;
3;7;15;27.1;32;11.5;9.2;0.0083;683.3;192;491.3;0.2;190;991.8;
3;7;16;26.8;37.2;13.1;11.2;0.00946;643.2;145;498.2;1;250;991.7;
3;7;17;26.2;36.8;12.5;10.5;0.00905;450.5;135;315.5;2.7;010;991.5;
3;7;18;25.7;39.4;13;11.1;0.00943;223.7;182;41.7;1.1;010;991.5;
3;7;19;24.8;41.2;12.9;10.9;0.00938;94.3;94;0.3;1;010;991.4;
3;7;20;23.8;45.4;13.4;11.4;0.00978;28.1;28;0.1;1;360;991.3;
3;7;21;22.4;50.6;13.7;11.8;0.01004;0;0;0;0.9;070;991.4;
3;7;22;20.5;58.1;14;12.1;0.01033;0;0;0;2;110;991.4;
3;7;23;19.8;61.5;14.2;12.3;0.0105;0;0;0;2.3;140;991;
4;7;0;18.6;67.3;14.4;12.5;0.01069;0;0;0;1.5;170;990.7;
4;7;1;17.7;73.3;14.8;12.9;0.01103;0;0;0;1;170;990.5;
4;7;2;16.2;74.5;13.7;11.7;0.01026;0;0;0;0;000;990.2;
4;7;3;16.2;74.5;13.7;11.7;0.01026;0;0;0;1;120;989.7;
4;7;4;15.7;74.7;13.3;11.2;0.00998;2;2;0;0.4;100;989.4;
4;7;5;15.7;82.6;14.7;12.7;0.01103;45.2;42;3.2;1;090;989.2;
4;7;6;17;78.9;15.3;13.3;0.01143;141.5;79;62.5;0.4;130;988.9;
4;7;7;17.7;76.7;15.5;13.6;0.01155;207.7;117;90.7;1;250;988.8;
4;7;8;19.9;64.2;14.9;13;0.01102;399.3;129;270.3;2;160;988.5;
4;7;9;21.4;53.3;13.6;11.6;0.01;498.7;151;347.7;2.8;160;987.9;
4;7;10;23.1;46.6;13.2;11.2;0.00965;650.2;175;475.2;4.2;150;987.3;
4;7;11;24.8;39.6;12.4;10.3;0.00902;833.8;198;635.8;4;120;986.4;
4;7;12;26.2;32.6;11.1;8.7;0.00803;863.9;204;659.9;4.5;130;985.7;
4;7;13;27.1;29.2;10.5;7.9;0.00758;856.9;225;631.9;3.2;130;985.1;
4;7;14;27.4;29.9;10.9;8.5;0.00786;805.7;216;589.7;2.6;130;984.4;
4;7;15;28.1;28.9;11;8.6;0.00791;644.2;237;407.2;4.1;110;983.2;
4;7;16;28.1;26.1;9.9;7.1;0.00712;602;197;405;3.5;130;982.6;
4;7;17;28.1;28.2;10.7;8.2;0.0077;483.6;142;341.6;2.8;130;982.2;
4;7;18;27.4;30.4;11.1;8.7;0.008;292;106;186;3.4;130;981.5;
4;7;19;25.6;37.8;12.4;10.3;0.00899;114.4;89;25.4;2.7;130;981.9;
4;7;20;23.7;43.3;12.7;10.6;0.00927;22.1;22;0.1;1.7;120;982.2;
4;7;21;23.6;43;12.5;10.4;0.00913;0;0;0;1.4;100;982.8;
4;7;22;23.1;45.2;12.8;10.7;0.00936;0;0;0;1.4;120;982.9;
4;7;23;22.7;45.7;12.6;10.5;0.00923;0;0;0;1.4;120;982.6;
5;7;0;21.5;48;12.3;10.1;0.00905;0;0;0;0.4;130;982.6;
5;7;1;21;53.8;13.4;11.4;0.00987;0;0;0;0.9;160;982.2;
5;7;2;19.5;63;14.3;12.3;0.01059;0;0;0;1.9;240;982.2;
5;7;3;19.6;68.9;15.7;13.8;0.01162;0;0;0;2.4;240;982.1;
5;7;4;18.8;76;16.5;14.5;0.01225;0;0;0;2.9;300;982.7;
5;7;5;16.9;80.2;15.4;13.5;0.0115;4;4;0;4.5;310;983.5;
5;7;6;14.8;86.9;14.6;12.6;0.01099;6;6;0;3.5;300;984.7;
5;7;7;13.6;88.5;13.8;11.7;0.01043;14;14;0;4;290;985;
5;7;8;13.1;88.7;13.4;11.3;0.01014;16.1;16;0.1;2.4;300;985.7;
5;7;9;13.1;88.1;13.3;11.2;0.01007;20.1;20;0.1;2.8;280;985.9;
5;7;10;13.1;90.1;13.6;11.5;0.01029;38.1;38;0.1;2.8;290;986.2;
5;7;11;12.4;89.6;12.9;10.7;0.00979;40.1;40;0.1;3.5;290;986.5;
5;7;12;11.9;88.5;12.3;10;0.00935;59.2;59;0.2;4.5;280;987.1;
5;7;13;11.6;87.6;12;9.6;0.00913;71.2;71;0.2;4.4;290;987.4;
5;7;14;11.2;89.5;11.9;9.5;0.00907;93.3;93;0.3;3.9;290;987.6;
5;7;15;10.9;87.7;11.4;8.9;0.0087;79.3;79;0.3;4;290;987.6;
5;7;16;10.5;89;11.3;8.7;0.00863;62.2;62;0.2;3.8;300;987.9;
5;7;17;10.7;87.6;11.3;8.7;0.00863;72.2;72;0.2;2.4;300;988.3;
5;7;18;10.9;86.2;11.2;8.7;0.00854;80.3;80;0.3;2.2;310;988.3;
5;7;19;11.4;79.3;10.7;7.9;0.00815;47.2;47;0.2;2.5;320;988.8;
5;7;20;10.9;86.9;11.3;8.8;0.00862;11;11;0;1;260;988.9;
5;7;21;11;86.3;11.3;8.8;0.00862;1;1;0;1;240;989;
5;7;22;10.6;87.5;11.2;8.6;0.00855;0;0;0;0.8;270;988.8;
5;7;23;10.5;90.6;11.5;9;0.00878;0;0;0;0;000;988.5;
6;7;0;10.2;90.3;11.2;8.7;0.00856;0;0;0;0;000;988.3;
6;7;1;9.7;86.7;10.4;7.6;0.00797;0;0;0;2.1;240;988;
6;7;2;10.5;91.3;11.6;9.1;0.00886;0;0;0;0.9;250;987.8;
6;7;3;10.5;92.1;11.7;9.2;0.00894;0;0;0;1.2;230;987.3;
6;7;4;10.7;92.2;11.9;9.5;0.00908;1;1;0;1.4;230;987.1;
6;7;5;9.9;93.4;11.4;8.9;0.00873;17.1;17;0.1;1.7;240;986.7;
6;7;6;10.5;92.9;11.8;9.4;0.00901;86.3;65;21.3;1.4;250;986.5;
6;7;7;11.9;88.5;12.3;10;0.00935;226.8;60;166.8;1.7;210;986.4;
6;7;8;14.6;78.3;13;10.9;0.00979;391.3;77;314.3;0.2;250;986.2;
6;7;9;16.1;70.5;12.9;10.8;0.00966;615.1;94;521.1;1.3;270;986;
6;7;10;17.3;64.5;12.7;10.6;0.00947;509.7;302;207.7;0.8;310;985.6;
6;7;11;17.1;63.1;12.3;10.1;0.00918;665.2;320;345.2;0.4;350;985.2;
6;7;12;18.9;53.2;11.6;9.3;0.00861;510.7;346;164.7;0;000;984.7;
6;7;13;18.9;56;12.2;10;0.00905;370.2;296;74.2;0;000;984.6;
6;7;14;19.7;48;11;8.5;0.00814;369.2;286;83.2;0;000;984;
6;7;15;20.8;44.7;11;8.5;0.00811;677.3;169;508.3;0.6;160;983.5;
6;7;16;20.5;46.1;11.1;8.6;0.00819;644.2;104;540.2;0;000;983.1;
6;7;17;22;39.4;10.4;7.7;0.00763;265.9;188;77.9;0;000;983;
6;7;18;21.3;39.9;10.1;7.3;0.00743;216.7;127;89.7;0.5;210;982.9;
6;7;19;22.1;47;12.5;10.4;0.00917;114.4;57;57.4;0.6;210;983.1;
6;7;20;19.5;52;11.8;9.5;0.00874;23.1;23;0.1;0.5;210;983.1;
