hodina;relativní odbìr
1516;0.47466
1517;0.41362
1518;0.3679
1519;0.28734
1520;0.31692
1521;0.36431
1522;0.38401
1523;0.44874
1524;0.43416
1525;0.53613
1526;0.89729
1527;0.64111
1528;0.4843
1529;0.34818
1530;0.3569
1531;0.40647
1532;0.41527
1533;0.37569
1534;0.36067
1535;0.34137
1536;0.32767
1537;0.28963
1538;0.37721
1539;0.48211
1540;0.77738
1541;0.57312
1542;0.47397
1543;0.42718
1544;0.44948
1545;0.36423
1546;0.36741
1547;0.39707
1548;0.42533
1549;0.43327
1550;0.42202
1551;0.84212
1552;0.63982
1553;0.52556
1554;0.45408
1555;0.4684
1556;0.47664
1557;0.44952
1558;0.40621
1559;0.33888
1560;0.30415
1561;0.70543
1562;0.73322
1563;0.56893
1564;0.45519
1565;0.36325
1566;0.32205
1567;0.32822
1568;0.31765
1569;0.31985
1570;0.30653
1571;0.32926
1572;0.7019
1573;0.63132
1574;0.47136
1575;0.37086
1576;0.34033
1577;0.3201
1578;0.33774
1579;0.43017
1580;0.42603
1581;0.41082
1582;0.37093
1583;0.3274
1584;0.29234
1585;0.68734
1586;0.70729
1587;0.5098
1588;0.4289
1589;0.36682
1590;0.30955
1591;0.29901
1592;0.32491
1593;0.30493
1594;0.30734
1595;0.33401
1596;0.68083
1597;0.59237
1598;0.49044
1599;0.3408
1600;0.33634
1601;0.35649
1602;0.37484
1603;0.40614
1604;0.41988
1605;0.40597
1606;0.36867
1607;0.32738
1608;0.288
1609;0.6616
1610;0.66073
1611;0.50576
1612;0.3636
1613;0.34209
1614;0.30579
1615;0.31792
1616;0.31646
1617;0.32379
1618;0.29515
1619;0.31621
1620;0.69502
1621;0.62963
1622;0.4668
1623;0.36456
1624;0.35165
1625;0.34312
1626;0.34488
1627;0.40246
1628;0.41939
1629;0.4054
1630;0.37344
1631;0.32756
1632;0.29832
1633;0.65518
1634;0.6916
1635;0.50144
1636;0.40591
1637;0.34427
1638;0.31269
1639;0.31191
1640;0.29777
1641;0.3137
1642;0.29614
1643;0.29379
1644;0.67686
1645;0.64261
1646;0.48101
1647;0.37186
1648;0.32522
1649;0.36682
1650;0.39083
1651;0.4223
1652;0.41294
1653;0.39994
1654;0.36434
1655;0.32245
1656;0.30024
1657;0.27695
1658;0.78873
1659;0.61028
1660;0.46694
1661;0.35855
1662;0.3236
1663;0.28901
1664;0.2961
1665;0.29643
1666;0.28493
1667;0.29583
1668;0.30436
1669;0.5097
1670;0.5277
1671;0.61324
1672;0.4922
1673;0.39446
1674;0.33325
1675;0.37857
1676;0.38123
1677;0.33989
1678;0.31698
1679;0.29986
1680;0.28407
1681;0.28356
1682;0.76962
1683;0.55486
1684;0.43769
1685;0.3983
1686;0.35722
1687;0.29121
1688;0.30248
1689;0.3223
1690;0.34645
1691;0.35471
1692;0.42434
1693;0.51814
1694;0.85028
1695;0.66077
1696;0.49503
1697;0.36617
1698;0.38705
1699;0.38342
1700;0.40149
1701;0.36856
1702;0.35303
1703;0.32414
1704;0.30658
1705;0.27718
1706;0.33239
1707;0.40564
1708;0.71241
1709;0.54683
1710;0.39193
1711;0.39149
1712;0.35441
1713;0.3289
1714;0.38693
1715;0.39733
1716;0.47583
1717;0.42172
1718;0.40062
1719;0.79478
1720;0.70406
1721;0.62817
1722;0.41464
1723;0.39893
